Dates,#Active_Adresses,Block Size,Block Time,FeeInReward,Price,Transaction Fee,Transaction Value,#From_Adresses,Google GTrends,Hashrate,Capitalization,Median Transaction Fee,Median Transaction Value,Difficulty,#Transactions,Profiltability,Sent,Top100,Tweets
2015-07-16,243088.0,699283.0,10.746,0.812,282.262,0.0677,3423.0,173548.0,7.842,3.667756848330605e+17,3992405121.0,0.0282,100.965,51076366303.0,114253.0,2.599,365910393.0,20.886,35125.0
2015-07-17,222743.0,676519.0,9.796,0.651,277.177,0.0571,2949.0,159162.0,7.392,3.590297241944868e+17,3938277543.0,0.0277,67.196,51076366303.0,116759.0,2.856,294389790.0,20.931,29831.0
2015-07-18,230088.0,654575.0,9.664,1.157,277.466,0.0926,1888.0,148976.0,7.553,3.937550160473072e+17,3899877076.0,0.0277,21.602,51076366303.0,130546.0,2.656,222350372.0,20.919,25985.0
2015-07-19,263213.0,639831.0,9.474,0.515,274.834,0.0447,1658.0,164901.0,7.638,3.8058168628921466e+17,3849015725.0,0.0275,18.328,51076366303.0,120735.0,2.758,183986939.0,20.903,25071.0
2015-07-20,248768.0,438947.0,9.231,1.018,276.116,0.0884,2203.0,194745.0,6.75,3.803047168227263e+17,3898337443.0,0.0276,67.731,51076366303.0,125102.0,2.861,254088488.0,20.906,36888.0
2015-07-21,236628.0,535387.0,11.339,0.803,278.551,0.0535,2194.0,208339.0,7.071,3.59378028650326e+17,3948340401.0,0.0279,54.738,51076366303.0,133658.0,2.481,264908588.0,20.91,30095.0
2015-07-22,,463006.0,9.351,0.707,276.546,0.0577,2232.0,202140.0,7.178,3.598504926306973e+17,3919721582.0,0.0277,64.012,51076366303.0,131105.0,2.98,252217407.0,,44651.0
2015-07-23,,401285.0,10.286,0.755,277.064,0.0673,2873.0,178077.0,6.879,3.8290642448688966e+17,3929066124.0,0.0277,105.1,51076366303.0,109480.0,2.552,258582908.0,,33408.0
2015-07-24,,376211.0,8.521,0.549,282.729,0.06,3143.0,181685.0,6.814,3.9321944076190074e+17,4028877185.0,0.0283,100.234,51076366303.0,109749.0,3.055,303854092.0,,28664.0
2015-07-25,,354624.0,9.351,0.524,288.564,0.0582,2185.0,156118.0,6.975,4.1339634731668896e+17,4097949970.0,0.0289,63.596,51607092413.0,100390.0,2.702,194624925.0,20.909,21076.0
2015-07-26,,433689.0,10.0,0.586,290.788,0.0665,1860.0,171441.0,7.232,3.776311636388882e+17,4123831837.0,0.0291,76.529,52278304846.0,92632.0,2.788,151515822.0,20.906,15592.0
2015-07-27,,532022.0,9.664,0.835,291.318,0.0793,2534.0,188594.0,7.938,3.913856715796776e+17,4100944581.0,0.0291,99.471,52278304846.0,115077.0,2.796,253751745.0,20.943,30972.0
2015-07-28,258879.0,574385.0,10.588,0.815,294.087,0.0694,2974.0,193839.0,7.36,3.8484009533987846e+17,4135168208.0,0.0294,99.073,52278304846.0,118214.0,2.62,317019994.0,20.959,33519.0
2015-07-29,270476.0,840141.0,9.474,1.017,290.804,0.0793,2287.0,224015.0,7.36,3.652356334552841e+17,4116440307.0,0.0414,110.169,52278304846.0,143048.0,3.057,281015511.0,20.96,37726.0
2015-07-30,246547.0,777019.0,10.827,1.007,287.751,0.0793,2402.0,191778.0,6.654,3.719811221144839e+17,4087694830.0,0.032,108.501,52278304846.0,122807.0,2.618,264453265.0,20.927,33018.0
2015-07-31,271001.0,756014.0,9.536,0.991,284.668,0.0729,1961.0,207830.0,6.579,3.6422999312145485e+17,4036930015.0,0.0302,95.867,52278304846.0,147352.0,2.98,252395069.0,20.933,27789.0
2015-08-01,267062.0,729761.0,9.29,0.837,280.98,0.0623,1502.0,195605.0,10.689,4.1820650280182246e+17,4006359124.0,0.0281,53.549,52278304846.0,147326.0,2.625,195700567.0,20.93,26960.0
2015-08-02,260292.0,428099.0,9.536,0.549,280.317,0.0564,1827.0,169080.0,9.299,4.074268156261444e+17,4009288982.0,0.028,48.114,52278304846.0,103449.0,2.612,157002521.0,20.933,24294.0
2015-08-03,247772.0,454890.0,9.172,0.686,282.591,0.064,2436.0,187709.0,7.803,3.798668144748684e+17,4040683377.0,0.0283,72.779,52278304846.0,119687.0,2.94,236692000.0,20.948,35036.0
2015-08-04,260149.0,797497.0,10.588,1.025,283.586,0.0754,2510.0,207723.0,7.482,4.042239054330471e+17,4044523105.0,0.0369,129.195,52278304846.0,132411.0,2.41,279608583.0,20.826,34486.0
2015-08-05,280613.0,800884.0,10.827,1.01,282.593,0.0717,2627.0,212918.0,7.268,3.1832162363997056e+17,4022245772.0,0.0334,123.216,52278304846.0,133625.0,2.982,311212640.0,20.768,31470.0
2015-08-06,257987.0,785084.0,10.07,1.027,279.109,0.0768,2395.0,200510.0,6.627,3.708144293370081e+17,3990839109.0,0.0522,81.601,52278304846.0,134695.0,2.719,285849207.0,20.673,35658.0
2015-08-07,248898.0,498118.0,10.511,0.727,278.091,0.0627,2792.0,182624.0,6.841,3.8113890101436736e+17,3955623563.0,0.0278,98.181,52278304846.0,111208.0,2.517,273180661.0,20.686,47467.0
2015-08-08,251314.0,350327.0,8.944,0.554,272.542,0.0603,3305.0,175152.0,6.627,3.8587425653416806e+17,3853540067.0,0.0273,70.7,52516565208.0,101351.0,2.859,284038183.0,20.57,29031.0
2015-08-09,240857.0,368472.0,10.141,0.533,263.326,0.0554,3577.0,153077.0,6.734,3.764410686507203e+17,3755054461.0,0.0263,70.711,52699842409.0,90392.0,2.497,304340010.0,20.929,27132.0
2015-08-10,253842.0,450323.0,8.623,0.681,264.516,0.0648,2817.0,187590.0,6.627,4.1691155156172685e+17,3761475432.0,0.0265,97.62,52699842409.0,116674.0,2.667,291533429.0,21.176,27744.0
2015-08-11,236213.0,410333.0,8.889,0.641,265.458,0.0604,2720.0,184256.0,7.161,4.5338481474692864e+17,3774295735.0,0.0265,104.25,52699842409.0,114579.0,2.387,279834024.0,21.175,26653.0
2015-08-12,246215.0,503121.0,11.429,0.807,267.668,0.0582,3045.0,193423.0,6.52,3.609164859988797e+17,3804911574.0,0.0268,97.851,52699842409.0,117772.0,2.355,324791822.0,21.163,29241.0
2015-08-13,237969.0,443967.0,9.796,0.668,264.053,0.0555,3299.0,187027.0,6.948,3.692041976373594e+17,3766644682.0,0.0264,78.0,52699842409.0,117360.0,2.646,329519859.0,21.148,31087.0
2015-08-14,236280.0,433286.0,10.141,0.68,264.837,0.0578,3289.0,185039.0,6.52,3.7938200894501114e+17,3798335873.0,0.0265,80.466,52699842409.0,111113.0,2.495,326334964.0,21.102,30737.0
2015-08-15,236800.0,391396.0,10.511,0.597,264.722,0.0573,2886.0,168314.0,6.413,3.5845024874184966e+17,3780938872.0,0.0265,62.346,52699842409.0,94807.0,2.545,255227625.0,21.068,28722.0
2015-08-16,246539.0,378500.0,10.435,0.547,258.969,0.0549,3165.0,161898.0,7.161,3.698356447832033e+17,3704842867.0,0.0259,80.013,52699842409.0,89360.0,2.429,259540760.0,21.039,24050.0
2015-08-17,245985.0,425285.0,9.796,0.636,257.854,0.0527,3408.0,190800.0,6.948,3.5897207908642714e+17,3706332484.0,0.0258,108.44,52699842409.0,114902.0,2.657,354416601.0,21.032,37040.0
2015-08-18,267354.0,479285.0,10.213,0.722,253.79,0.0543,3874.0,201878.0,8.23,3.8211568927700646e+17,3604969298.0,0.0254,111.296,52699842409.0,119657.0,2.358,430134279.0,20.954,28767.0
2015-08-19,259630.0,414354.0,9.231,0.617,231.748,0.0467,3159.0,197616.0,9.727,3.9963149203175936e+17,3274728642.0,0.0232,102.556,52699842409.0,119995.0,2.276,355771460.0,20.934,28539.0
2015-08-20,239574.0,407357.0,9.6,0.684,232.887,0.0508,3129.0,188207.0,8.551,4.1311841520554765e+17,3327860050.0,0.0233,100.942,52699842409.0,118080.0,2.129,322216031.0,20.915,36462.0
2015-08-21,243537.0,365962.0,8.727,0.56,233.452,0.0477,2974.0,198258.0,8.123,3.924909591708461e+17,3331386336.0,0.0233,82.089,52699842409.0,113627.0,2.467,305414630.0,20.854,39012.0
2015-08-22,268182.0,378159.0,9.114,0.565,229.848,0.0488,2795.0,198996.0,7.589,4.338432441214149e+17,3272786444.0,0.023,58.619,54207364887.0,105507.0,2.105,270948410.0,20.809,34967.0
2015-08-23,258445.0,408694.0,10.746,0.614,229.287,0.0502,2492.0,172518.0,8.337,3.898660617717914e+17,3248378676.0,0.0229,60.678,54256630328.0,94395.0,1.982,219891004.0,20.788,27692.0
2015-08-24,274246.0,464513.0,9.29,0.673,219.892,0.046,3585.0,202258.0,9.192,4.031896189047517e+17,3116618034.0,0.022,92.561,54256630328.0,125213.0,2.128,414219597.0,20.777,34342.0
2015-08-25,254062.0,485966.0,10.667,0.743,213.673,0.0443,3628.0,195643.0,9.406,4.028364408162973e+17,3075432623.0,0.0214,95.281,54256630328.0,121838.0,1.804,408223039.0,20.816,37941.0
2015-08-26,255606.0,384667.0,8.944,0.622,225.249,0.0462,2924.0,191896.0,8.123,3.926351687714086e+17,3244055127.0,0.0225,85.958,54256630328.0,122691.0,2.324,316868568.0,20.791,33987.0
2015-08-27,243773.0,438508.0,10.511,0.693,225.623,0.0449,2823.0,190851.0,7.268,4.068423780190798e+17,3240906595.0,0.0226,86.861,54256630328.0,119942.0,1.913,311185331.0,20.81,34558.0
2015-08-28,266678.0,412922.0,9.29,0.628,227.685,0.0463,3170.0,196400.0,7.161,3.9134478204264474e+17,3271428787.0,0.0228,93.071,54256630328.0,120230.0,2.269,339275041.0,20.738,39945.0
2015-08-29,198452.0,350965.0,9.0,0.532,230.117,0.0458,2107.0,177332.0,7.055,4.42105859448096e+17,3289780954.0,0.023,59.507,54256630328.0,107329.0,2.093,198080716.0,20.722,14768.0
2015-08-30,256675.0,372025.0,9.6,0.518,229.659,0.0456,1826.0,171728.0,6.948,4.144318399509015e+17,3289829922.0,0.023,70.795,54256630328.0,98189.0,2.089,159189886.0,20.713,32134.0
2015-08-31,265807.0,454204.0,9.172,0.698,228.792,0.0496,2334.0,193498.0,6.627,4.303101350143879e+17,3287727721.0,0.0229,76.852,54256630328.0,127103.0,2.102,257052012.0,20.78,35949.0
2015-09-01,276332.0,451761.0,9.351,0.653,228.197,0.0443,2498.0,202829.0,6.841,3.9628845663843546e+17,3272849765.0,0.0228,80.966,54256630328.0,130256.0,2.232,287290996.0,20.769,37021.0
2015-09-02,258552.0,755611.0,9.0,1.331,228.016,0.082,2142.0,209018.0,6.841,4.272481306395324e+17,3254943339.0,0.0456,157.627,54256630328.0,149906.0,2.164,283972295.0,20.769,39013.0
2015-09-03,267320.0,494615.0,9.863,0.761,227.614,0.0495,2162.0,202182.0,6.734,4.088048787999141e+17,3259698973.0,0.0228,87.814,54256630328.0,128536.0,2.048,246668958.0,20.782,42474.0
2015-09-04,222824.0,355384.0,9.231,0.64,229.058,0.0553,2437.0,172468.0,6.841,4.301864929204133e+17,3281548900.0,0.0229,84.001,55936109548.0,103817.0,2.09,228817438.0,20.759,36321.0
2015-09-05,288585.0,448335.0,9.796,0.753,231.934,0.0521,1699.0,198115.0,6.413,4.3426891973516474e+17,3322516844.0,0.0232,40.338,56957648455.0,124071.0,1.978,186765854.0,20.758,29023.0
2015-09-06,264468.0,411236.0,10.0,0.605,239.717,0.0494,2160.0,173768.0,6.841,4.2833782851948166e+17,3419119314.0,0.024,59.806,56957648455.0,106149.0,2.027,207607354.0,20.729,35583.0
2015-09-07,140941.0,477495.0,9.474,0.777,240.53,0.057,1967.0,197111.0,6.199,3.9771249552829446e+17,3455213326.0,0.0241,76.555,56957648455.0,125315.0,2.316,218750816.0,20.693,38792.0
2015-09-08,293553.0,692200.0,10.588,0.749,243.394,0.0498,2719.0,204064.0,6.841,4.0926880018663e+17,3535675580.0,0.0243,98.809,56957648455.0,125243.0,2.037,305922639.0,20.69,46889.0
2015-09-09,,728272.0,9.664,0.725,240.462,0.0517,2481.0,194220.0,6.413,3.9732495974989645e+17,3463668827.0,0.024,106.895,56957648455.0,126308.0,2.271,279535617.0,20.675,16909.0
2015-09-10,216913.0,698554.0,8.421,0.647,238.539,0.0531,2614.0,184297.0,6.52,4.686409044433124e+17,3435844536.0,0.0239,85.45,56957648455.0,124780.0,2.19,293604920.0,20.616,37882.0
2015-09-11,266605.0,697999.0,9.114,0.956,239.916,0.0508,1618.0,199609.0,6.627,4.783485456079204e+17,3464888833.0,0.024,27.27,56957648455.0,179844.0,2.0,255312070.0,20.623,38518.0
2015-09-12,252935.0,662048.0,10.667,0.855,238.114,0.0503,1375.0,173325.0,6.199,4.13577397023174e+17,3438891093.0,0.0238,34.27,56957648455.0,137605.0,1.96,164185116.0,20.623,32205.0
2015-09-13,287980.0,623311.0,9.536,0.668,232.617,0.0404,1344.0,185953.0,6.199,3.9280858895189914e+17,3351769653.0,0.0233,18.351,56957648455.0,145897.0,2.251,174473445.0,20.622,40350.0
2015-09-14,267943.0,742510.0,9.474,0.816,230.218,0.0432,1743.0,207081.0,6.413,4.6009534987684896e+17,3334978018.0,0.023,30.079,56957648455.0,166563.0,1.917,262117296.0,20.605,16262.0
2015-09-15,280742.0,697698.0,9.0,0.718,230.152,0.0408,1854.0,216751.0,6.734,4.3232775842940826e+17,3327247333.0,0.023,39.88,56957648455.0,162839.0,2.145,264448820.0,20.535,20470.0
2015-09-16,251552.0,675766.0,10.141,0.731,228.705,0.0357,1961.0,204261.0,6.841,4.460899379225785e+17,3313642747.0,0.0229,30.494,56957648455.0,167127.0,1.833,271792713.0,20.527,45085.0
2015-09-17,265938.0,705185.0,10.0,0.748,230.686,0.0241,1166.0,212283.0,7.375,3.9189711303195866e+17,3354836745.0,0.00997,0.0917,57320908602.0,259135.0,2.135,249123391.0,20.503,33180.0
2015-09-18,287802.0,556663.0,9.796,0.687,233.043,0.0367,1852.0,208411.0,7.482,4.312727351996973e+17,3373989402.0,0.0233,35.358,59335351234.0,161357.0,2.0,251145404.0,20.504,31747.0
2015-09-19,243952.0,469180.0,11.52,0.692,231.588,0.0439,2198.0,180880.0,6.734,4.0294414041485606e+17,3348361124.0,0.0232,59.52,59335351234.0,114726.0,1.809,220761000.0,20.47,39778.0
2015-09-20,291520.0,479156.0,11.25,0.661,230.94,0.045,1937.0,185455.0,6.52,3.6376185056971046e+17,3361873472.0,0.0231,61.996,59335351234.0,109030.0,2.045,179909915.0,20.479,65535.0
2015-09-21,286941.0,602299.0,10.909,0.865,228.015,0.0499,2809.0,208338.0,6.734,3.9325984962581286e+17,3316520431.0,0.0228,82.014,59335351234.0,131547.0,1.93,308687596.0,20.507,59563.0
2015-09-22,320302.0,486225.0,9.172,0.705,228.689,0.0466,2574.0,221889.0,7.482,4.3968584956795834e+17,3334240058.0,0.0229,100.984,59335351234.0,136627.0,2.056,309272235.0,20.498,82378.0
2015-09-23,254016.0,459698.0,9.114,0.643,230.404,0.0448,2209.0,202801.0,6.627,4.533940290056557e+17,3336455750.0,0.023,99.52,59335351234.0,131242.0,2.02,255071389.0,20.441,42946.0
2015-09-24,252278.0,487626.0,10.286,0.69,232.239,0.045,2249.0,201278.0,6.841,4.343682408751309e+17,3390358573.0,0.0232,110.16,59335351234.0,125227.0,1.884,246711986.0,20.388,46527.0
2015-09-25,261082.0,428757.0,8.78,0.658,235.295,0.0499,2501.0,204545.0,6.948,4.591797459738437e+17,3411354083.0,0.0235,106.67,59335351234.0,128002.0,2.115,286742174.0,20.373,41322.0
2015-09-26,279719.0,437635.0,9.796,0.676,234.051,0.0507,2066.0,185660.0,6.627,4.7200598460627616e+17,3397060494.0,0.0234,74.749,59335351234.0,115475.0,1.835,213713828.0,20.366,41039.0
2015-09-27,277147.0,441979.0,9.664,0.588,233.409,0.0473,1622.0,185635.0,5.879,4.2917833768119776e+17,3399865038.0,0.0233,76.111,59335351234.0,108600.0,2.038,154318601.0,20.362,30532.0
2015-09-28,265014.0,514635.0,10.07,0.731,237.125,0.045,2562.0,207556.0,6.199,4.079857940665596e+17,3444840473.0,0.0237,118.082,59335351234.0,138427.0,2.093,304943073.0,20.355,35355.0
2015-09-29,306444.0,464658.0,8.276,0.626,237.937,0.0464,2926.0,227744.0,6.841,4.882656198241541e+17,3458714589.0,0.0238,125.514,59335351234.0,140490.0,2.133,348787391.0,20.393,40135.0
2015-09-30,291756.0,513978.0,9.73,0.72,236.866,0.0454,2404.0,215541.0,6.948,4.779778189838258e+17,3456025473.0,0.0237,109.67,59335351234.0,139700.0,1.847,284487765.0,20.447,43080.0
2015-10-01,255850.0,457153.0,9.664,0.769,236.899,0.0509,2779.0,205660.0,6.409,4.50685488071657e+17,3437145919.0,0.0237,127.828,59999898066.0,134178.0,1.973,329546553.0,20.437,41189.0
2015-10-02,270433.0,527956.0,10.435,0.746,237.726,0.0441,2925.0,212062.0,6.114,3.964815312738088e+17,3454290118.0,0.0238,112.467,60813224039.0,139608.0,2.084,360564180.0,20.368,35561.0
2015-10-03,230497.0,392669.0,9.931,0.595,238.381,0.0433,1995.0,176198.0,5.954,4.404881477370072e+17,3456572479.0,0.0238,78.666,60813224039.0,119422.0,1.973,211100862.0,20.229,49494.0
2015-10-04,279852.0,372622.0,9.412,0.504,238.794,0.0447,2023.0,176209.0,6.4,4.665193851591914e+17,3468251089.0,0.0239,80.727,60813224039.0,103378.0,1.968,185454035.0,20.221,33909.0
2015-10-05,261212.0,423173.0,9.412,0.607,238.724,0.0445,2614.0,183865.0,6.614,4.59972717749141e+17,3480006668.0,0.0239,102.943,60813224039.0,125395.0,1.997,292003861.0,20.216,32712.0
2015-10-06,281952.0,542565.0,10.141,0.722,243.136,0.0435,2935.0,198990.0,6.952,4.4525248816928326e+17,3538728877.0,0.0243,123.107,60813224039.0,144368.0,1.953,370258635.0,20.22,39541.0
2015-10-07,272851.0,686417.0,10.827,0.746,245.262,0.0454,2693.0,206830.0,6.836,4.155381512813768e+17,3571087743.0,0.0245,110.704,60813224039.0,134798.0,1.977,326571639.0,20.205,38773.0
2015-10-08,279973.0,658143.0,10.286,0.763,243.701,0.0467,3501.0,221079.0,6.845,4.163534540779059e+17,3548675896.0,0.0244,101.672,60813224039.0,140208.0,2.064,447743688.0,20.265,35461.0
2015-10-09,227575.0,594973.0,11.429,0.729,243.629,0.0491,2911.0,172614.0,6.56,4.2151262004323834e+17,3540946181.0,0.0244,98.981,60813224039.0,114518.0,1.834,288548301.0,20.256,30426.0
2015-10-10,298456.0,632549.0,9.0,0.617,244.579,0.0478,2293.0,203290.0,6.355,4.1149549619195674e+17,3560715912.0,0.0245,61.227,60813224039.0,126845.0,2.392,268774963.0,20.246,29433.0
2015-10-11,268328.0,541092.0,9.863,0.528,245.811,0.0456,2283.0,168019.0,6.569,4.8208924972768166e+17,3571439433.0,0.0246,82.801,60813224039.0,104404.0,1.871,221725734.0,20.241,27940.0
2015-10-12,281796.0,575017.0,10.141,0.713,246.638,0.0468,2573.0,191258.0,7.068,4.331314494498877e+17,3578629557.0,0.0247,110.788,60813224039.0,134268.0,2.036,313056898.0,20.186,34146.0
2015-10-13,269120.0,555114.0,10.511,0.724,247.404,0.0458,3058.0,195127.0,6.676,4.167133856397148e+17,3598525575.0,0.0247,92.739,60813224039.0,134741.0,2.048,382750609.0,20.178,31813.0
2015-10-14,273778.0,526043.0,9.474,0.71,251.284,0.0481,2997.0,212492.0,6.569,4.500395363395786e+17,3659012906.0,0.0251,109.421,60813224039.0,141833.0,2.137,391563118.0,20.172,28030.0
2015-10-15,329952.0,538007.0,8.675,0.68,254.488,0.0471,3326.0,258199.0,6.676,4.773882253845852e+17,3721793892.0,0.0254,126.479,60848950070.0,153329.0,2.227,459364365.0,20.204,37296.0
2015-10-16,293889.0,577883.0,10.0,0.782,259.868,0.0515,3338.0,231858.0,6.774,4.7600591270414874e+17,3807353510.0,0.026,118.993,60883825480.0,143142.0,1.981,445818759.0,20.231,36070.0
2015-10-17,335462.0,599697.0,10.588,0.789,269.135,0.0535,3077.0,239500.0,7.113,4.1646217765089216e+17,3925410959.0,0.0269,86.587,60883825480.0,135775.0,2.215,381805922.0,20.246,31701.0
2015-10-18,298466.0,532592.0,9.931,0.628,266.726,0.051,2374.0,204044.0,6.943,4.247371448874364e+17,3844391451.0,0.0267,80.996,60883825480.0,119561.0,2.291,267461436.0,20.22,25220.0
